Name,Label,Canton_name
Buchegg,5,Bern
Buchholterberg,5,Bern
Buchillon,20,Lausanne
Buchrain,3,Luzern
Buchs (AG),21,Zürich
Buchs (SG),15,Gossau (SG)
Buchs (ZH),21,Zürich
Buckten,6,Solothurn
Bulle,17,Fribourg
Bullet,20,Lausanne
Buochs,13,Zug
Bure,14,Delémont
Burg (AG),3,Luzern
Burg im Leimental,14,Delémont
Burgdorf,5,Bern
Burgistein,5,Bern
Bursinel,20,Lausanne
Bursins,20,Lausanne
Burtigny,20,Lausanne
Buseno,25,Lugano
Bussigny,20,Lausanne
Bussnang,19,Wil (SG)
Busswil bei Melchnau,5,Bern
Bussy (FR),17,Fribourg
Bussy-Chardonney,20,Lausanne
Bussy-sur-Moudon,20,Lausanne
Buttisholz,3,Luzern
Buttwil,3,Luzern
Buus,21,Zürich
Bäretswil,9,Winterthur
Bäriswil,5,Bern
Bärschwil,2,Allschwil
Bätterkinden,5,Bern
Bättwil,2,Allschwil
Böbikon,21,Zürich
Böckten,2,Allschwil
Bönigen,5,Bern
Bösingen,17,Fribourg
Böttstein,21,Zürich
Bözberg,21,Zürich
Bözen,21,Zürich
Büetigen,5,Bern
Bühl,5,Bern
Bühler,0,St. Gallen
Bülach,9,Winterthur
Bünzen,9,Winterthur
Bürchen,7,Sion
Büren (SO),2,Allschwil
Büren an der Aare (Urne commune),5,Bern
Bürglen (TG),19,Wil (SG)
Bürglen (UR),11,Chur
Büron,3,Luzern
Büsserach,2,Allschwil
Bütschwil-Ganterschwil,15,Gossau (SG)
Büttenhardt,18,Schaffhausen
Büttikon,21,Zürich
Cademario,25,Lugano
Cadempino,25,Lugano
Cadenazzo,25,Lugano
Calanca,25,Lugano
Cama,25,Lugano
Camorino,25,Lugano
Campo (Vallemaggia),25,Lugano
Canobbio,25,Lugano
Capriasca,25,Lugano
Carouge (GE),8,Genève
Carrouge (VD),20,Lausanne
Cartigny,8,Genève
Caslano,25,Lugano
Castaneda,25,Lugano
Castel San Pietro,25,Lugano
Casti-Wergenstein,11,Chur
Cazis,11,Chur
Celerina/Schlarigna,11,Chur
Centovalli,25,Lugano
Cerentino,25,Lugano
Cevio,25,Lugano
Chalais,7,Sion
Cham,3,Luzern
Chamblon,20,Lausanne
Chamoson,7,Sion
Champagne,20,Lausanne
Champoz,5,Bern
Champtauroz,20,Lausanne
Champvent,20,Lausanne
Champéry,20,Lausanne
Chancy,8,Genève
Chapelle (Glâne),20,Lausanne
Chardonne,20,Lausanne
Charrat,7,Sion
Chavannes-de-Bogis,8,Genève
Chavannes-des-Bois,8,Genève
Chavannes-le-Chêne,20,Lausanne
Chavannes-le-Veyron,20,Lausanne
Chavannes-près-Renens,20,Lausanne
Chavannes-sur-Moudon,20,Lausanne
Chavornay,20,Lausanne
Cheiry,20,Lausanne
Chermignon,7,Sion
Chesalles-sur-Moudon,20,Lausanne
Cheseaux-Noréaz,20,Lausanne
Cheseaux-sur-Lausanne,20,Lausanne
Chessel,20,Lausanne
Chevilly,20,Lausanne
Chevroux,17,Fribourg
Chexbres,20,Lausanne
Cheyres,20,Lausanne
Chiasso,25,Lugano
Chigny,20,Lausanne
Chippis,7,Sion
Choulex,8,Genève
Chur,11,Chur
Churwalden,11,Chur
Châbles,17,Fribourg
Château-d'Oex,5,Bern
Châtel-Saint-Denis,20,Lausanne
Châtel-sur-Montsalvens,17,Fribourg
Châtillon (FR),17,Fribourg
Châtillon (JU),14,Delémont
Châtonnaye,17,Fribourg
Chénens,17,Fribourg
Chéserex,20,Lausanne
Chésopelloz,17,Fribourg
Chêne-Bougeries,8,Genève
Chêne-Bourg,8,Genève
Chêne-Pâquier,20,Lausanne
Clarmont,20,Lausanne
Claro,25,Lugano
Clavaleyres (Urne commune),17,Fribourg
Clos du Doubs,14,Delémont
Coeuve,14,Delémont
Coinsins,20,Lausanne
Coldrerio,25,Lugano
Collex-Bossy,8,Genève
Collina d'Oro,25,Lugano
Collombey-Muraz,20,Lausanne
Collonge-Bellerive,8,Genève
Collonges,7,Sion
Cologny,8,Genève
Comano,25,Lugano
Commugny,8,Genève
Concise,23,La Chaux-de-Fonds
Confignon,8,Genève
Conters im Prättigau,11,Chur
Conthey,7,Sion
Coppet,8,Genève
Corban,2,Allschwil
Corbeyrier,5,Bern
Corbières,17,Fribourg
Corcelles (BE),6,Solothurn
Corcelles-Cormondrèche,23,La Chaux-de-Fonds
Corcelles-le-Jorat,20,Lausanne
Corcelles-près-Concise,23,La Chaux-de-Fonds
Corcelles-près-Payerne,17,Fribourg
Corcelles-sur-Chavornay,20,Lausanne
Corgémont,5,Bern
Corippo,25,Lugano
Corminboeuf,17,Fribourg
Cormoret,14,Delémont
Cornaux,23,La Chaux-de-Fonds
Cornol,14,Delémont
Corpataux-Magnedens,17,Fribourg
Corseaux,20,Lausanne
Corserey,17,Fribourg
Corsier (GE),8,Genève
Corsier-sur-Vevey,20,Lausanne
Cortaillod,23,La Chaux-de-Fonds
Cortébert,23,La Chaux-de-Fonds
Cossonay,20,Lausanne
Cottens (FR),17,Fribourg
Cottens (VD),20,Lausanne
Courchapoix,2,Allschwil
Courchavon,14,Delémont
Courgenay,14,Delémont
Courgevaux,17,Fribourg
Courlevon,17,Fribourg
Courrendlin,14,Delémont
Courroux,14,Delémont
Court,5,Bern
Courtedoux,14,Delémont
Courtelary,5,Bern
Courtepin,17,Fribourg
Courtételle,14,Delémont
Crans-près-Céligny,20,Lausanne
Crassier,8,Genève
Cremin,20,Lausanne
Cresciano,25,Lugano
Cressier (FR),17,Fribourg
Cressier (NE),23,La Chaux-de-Fonds
Crissier,20,Lausanne
Croglio,25,Lugano
Cronay,20,Lausanne
Croy,20,Lausanne
Crémines,14,Delémont
Crésuz,17,Fribourg
Cuarnens,20,Lausanne
Cuarny,20,Lausanne
Cudrefin,17,Fribourg
Cugnasco-Gerra,25,Lugano
Cugy (FR),17,Fribourg
Cugy (VD),20,Lausanne
Cunter,11,Chur
Cureglia,25,Lugano
Curio,25,Lugano
Curtilles,20,Lausanne
Céligny,8,Genève
Dachsen,9,Winterthur
Dagmersellen,3,Luzern
Daillens,20,Lausanne
Dallenwil,13,Zug
Dalpe,25,Lugano
Damphreux,14,Delémont
Dardagny,8,Genève
Davos,11,Chur
Degersheim,15,Gossau (SG)
Deisswil bei Münchenbuchsee (Urne commune),5,Bern
Deitingen,6,Solothurn
Delley-Portalban,17,Fribourg
Delémont,14,Delémont
Denens,20,Lausanne
Denges,20,Lausanne
Densbüren,21,Zürich
Derendingen,6,Solothurn
Develier,14,Delémont
Diegten,6,Solothurn
Dielsdorf,21,Zürich
Diemerswil,5,Bern
Diemtigen,5,Bern
Diepflingen,6,Solothurn
Diepoldsau,0,St. Gallen
Dierikon,13,Zug
Diessbach bei Büren,5,Bern
Diessenhofen,18,Schaffhausen
Dietikon,21,Zürich
Dietlikon,9,Winterthur
Dietwil,13,Zug
Dinhard,9,Winterthur
Dintikon,21,Zürich
Disentis/Mustér,25,Lugano
Dittingen,2,Allschwil
Dizy,20,Lausanne
Domat/Ems,11,Chur
Domdidier,17,Fribourg
Domleschg,11,Chur
Dompierre (FR),17,Fribourg
Dompierre (VD),20,Lausanne
Donat,11,Chur
Donneloye,20,Lausanne
Doppleschwand,3,Luzern
Dorf,9,Winterthur
Dornach,16,Basel
Dorénaz,7,Sion
Dottikon,21,Zürich
Dotzigen,5,Bern
Dozwil,19,Wil (SG)
Drei Höfe,6,Solothurn
Duggingen,2,Allschwil
Duillier,20,Lausanne
Dulliken,21,Zürich
Dully,20,Lausanne
Dägerlen,9,Winterthur
Dällikon,21,Zürich
Däniken,21,Zürich
Dänikon,21,Zürich
Därligen,5,Bern
Därstetten,5,Bern
Dättlikon,9,Winterthur
Démoret,20,Lausanne
Dörflingen,18,Schaffhausen
Döttingen,21,Zürich
Dübendorf,9,Winterthur
Düdingen,17,Fribourg
Dürnten,9,Winterthur
Dürrenroth,5,Bern
Dürrenäsch,21,Zürich
Ebersecken,3,Luzern
Ebikon,3,Luzern
Ebnat-Kappel,15,Gossau (SG)
Echallens,20,Lausanne
Echandens,20,Lausanne
Echarlens,17,Fribourg
Echichens,20,Lausanne
Eclépens,20,Lausanne
Ecublens (FR),20,Lausanne
Ecublens (VD),20,Lausanne
Ederswiler,14,Delémont
Effingen,21,Zürich
Egerkingen,6,Solothurn
Egg,9,Winterthur
Eggenwil,9,Winterthur
Eggerberg,7,Sion
Eggersriet,0,St. Gallen
Eggiwil,5,Bern
Eglisau,9,Winterthur
Egliswil,21,Zürich
Egnach,19,Wil (SG)
Egolzwil,3,Luzern
Ehrendingen,21,Zürich
Eich,3,Luzern
Eichberg,15,Gossau (SG)
Eiken,21,Zürich
Einsiedeln,22,Einsiedeln
Eischoll,7,Sion
Eisten,7,Sion
Elfingen,21,Zürich
Elgg,9,Winterthur
Ellikon an der Thur,9,Winterthur
Elsau,9,Winterthur
Embd,7,Sion
Embrach,9,Winterthur
Emmen,3,Luzern
Emmetten,12,Altdorf (UR)
Endingen,21,Zürich
Engelberg,12,Altdorf (UR)
Enges,23,La Chaux-de-Fonds
Ennetbaden,21,Zürich
Ennetbürgen,12,Altdorf (UR)
Ennetmoos,3,Luzern
Entlebuch,3,Luzern
Epalinges,20,Lausanne
Ependes (FR),17,Fribourg
Ependes (VD),20,Lausanne
Eppenberg-Wöschnau,21,Zürich
Epsach,5,Bern
Eptingen,6,Solothurn
Ergisch,7,Sion
Eriswil,5,Bern
Eriz,5,Bern
Erlach,5,Bern
Erlen,19,Wil (SG)
Erlenbach (ZH),9,Winterthur
Erlenbach im Simmental,5,Bern
Erlinsbach (AG),21,Zürich
Erlinsbach (SO),21,Zürich
Ermatingen,19,Wil (SG)
Ermensee,3,Luzern
Ernen,7,Sion
Erschwil,2,Allschwil
Ersigen (Urne commune),5,Bern
Erstfeld,11,Chur
Eschenbach (LU),3,Luzern
Eschenbach (SG),9,Winterthur
Eschenz,9,Winterthur
Eschert,5,Bern
Eschlikon,19,Wil (SG)
Escholzmatt-Marbach,5,Bern
Essert-Pittet,20,Lausanne
Essertes,20,Lausanne
Essertines-sur-Rolle,20,Lausanne
Essertines-sur-Yverdon,20,Lausanne
Estavayer-le-Lac,17,Fribourg
Etagnières,20,Lausanne
Etoy,20,Lausanne
Ettingen,2,Allschwil
Ettiswil,3,Luzern
Etziken,6,Solothurn
Evilard,5,Bern
Evionnaz,20,Lausanne
Evolène,7,Sion
Eysins,20,Lausanne
Fahrni,5,Bern
Fahrwangen,21,Zürich
Fahy,14,Delémont
Faido,25,Lugano
Falera,11,Chur
Faoug,17,Fribourg
Farnern,6,Solothurn
Farvagny,17,Fribourg
Fehraltorf,9,Winterthur
Fehren,2,Allschwil
Felben-Wellhausen,19,Wil (SG)
Feldbrunnen-St. Niklaus,6,Solothurn
Felsberg,11,Chur
Ferden,7,Sion
Ferenbalm,17,Fribourg
Ferlens (VD),20,Lausanne
Ferpicloz,17,Fribourg
Ferrera,11,Chur
Ferreyres,20,Lausanne
Feuerthalen,9,Winterthur
Feusisberg,22,Einsiedeln
Fey,20,Lausanne
Fideris,11,Chur
Fiesch,7,Sion
Fieschertal,7,Sion
Fiez,20,Lausanne
Filisur,11,Chur
Finhaut,7,Sion
Finsterhennen,5,Bern
Fischbach,3,Luzern
Fischbach-Göslikon,21,Zürich
Fischenthal,9,Winterthur
Fischingen,9,Winterthur
Fisibach,21,Zürich
Fislisbach,21,Zürich
Flaach,9,Winterthur
Flawil,15,Gossau (SG)
Flerden,11,Chur
Flims,11,Chur
Flumenthal,6,Solothurn
Flums,15,Gossau (SG)
Flurlingen,18,Schaffhausen
Fläsch,15,Gossau (SG)
Flüelen,12,Altdorf (UR)
Flühli,10,Kriens
Fontaines-sur-Grandson,20,Lausanne
Fontenais,14,Delémont
Forel (Lavaux),20,Lausanne
Forel-sur-Lucens,20,Lausanne
Forst-Längenbühl,5,Bern
Founex,8,Genève
Frasco,25,Lugano
Fraubrunnen,5,Bern
Frauenfeld,9,Winterthur
Frauenkappelen,5,Bern
Freienbach,9,Winterthur
Freienstein-Teufen,9,Winterthur
Freienwil,21,Zürich
Freimettigen,5,Bern
Frenkendorf,2,Allschwil
Fresens,23,La Chaux-de-Fonds
Fribourg,17,Fribourg
Frick,21,Zürich
Froideville,20,Lausanne
Frutigen,7,Sion
Fräschels,5,Bern
Fulenbach,21,Zürich
Full-Reuenthal,21,Zürich
Fully,7,Sion
Furna,11,Chur
Fällanden,9,Winterthur
Féchy,20,Lausanne
Fétigny,17,Fribourg
Füllinsdorf,2,Allschwil
Fürstenau,11,Chur
Gachnang,9,Winterthur
Gais,15,Gossau (SG)
Gaiserwald,15,Gossau (SG)
Galgenen,22,Einsiedeln
Galmiz,17,Fribourg
Gals,5,Bern
Gambarogno,25,Lugano
Gampel-Bratsch,7,Sion
Gampelen,5,Bern
Gams,15,Gossau (SG)
Gansingen,21,Zürich
Gebenstorf,21,Zürich
Gelterfingen,5,Bern
Gelterkinden,21,Zürich
Geltwil,3,Luzern
Gempen,16,Basel
Gempenach,17,Fribourg
Genolier,20,Lausanne
Genthod,8,Genève
Genève,8,Genève
Gerlafingen,5,Bern
Geroldswil,21,Zürich
Gersau,13,Zug
Gerzensee,5,Bern
Gettnau,3,Luzern
Geuensee,3,Luzern
Giebenach,2,Allschwil
Giez,20,Lausanne
Giffers,17,Fribourg
Gilly,20,Lausanne
Gimel,20,Lausanne
Gingins,20,Lausanne
Giornico,25,Lugano
Gipf-Oberfrick,21,Zürich
Gisikon,3,Luzern
Giswil,3,Luzern
Giubiasco,25,Lugano
Givisiez,17,Fribourg
Givrins,20,Lausanne
Gland,20,Lausanne
Glarus,12,Altdorf (UR)
Glarus Nord,15,Gossau (SG)
Glarus Süd,15,Gossau (SG)
Glattfelden,21,Zürich
Gletterens,17,Fribourg
Gnosca,25,Lugano
Golaten,5,Bern
Goldach,15,Gossau (SG)
Gollion,20,Lausanne
Gommiswald,15,Gossau (SG)
Gondiswil,5,Bern
Gonten,15,Gossau (SG)
Gontenschwil,21,Zürich
Gordola,25,Lugano
Gorduno,25,Lugano
Gorgier,23,La Chaux-de-Fonds
Gossau (SG),15,Gossau (SG)
Gossau (ZH),9,Winterthur
Gottlieben,19,Wil (SG)
Goumoëns,20,Lausanne
Graben,6,Solothurn
Grabs,15,Gossau (SG)
Grafschaft,7,Sion
Grancia,25,Lugano
Grancy,20,Lausanne
Grandcour,17,Fribourg
Grandevent,20,Lausanne
Grandfontaine,14,Delémont
Grandson,20,Lausanne
Grandval,14,Delémont
Grandvillard,5,Bern
Granges (Veveyse),20,Lausanne
Granges-Paccot,17,Fribourg
Grangettes,17,Fribourg
Gravesano,25,Lugano
Greifensee,9,Winterthur
Grellingen,2,Allschwil
Grenchen,5,Bern
Greng,17,Fribourg
Grengiols,7,Sion
Grens,20,Lausanne
Greppen,3,Luzern
Gresso,25,Lugano
Gretzenbach,21,Zürich
Grimisuat,7,Sion
Grindel,2,Allschwil
Grindelwald,7,Sion
Grolley,17,Fribourg
Grono,25,Lugano
Grossaffoltern,5,Bern
Grossdietwil,3,Luzern
Grosshöchstetten,5,Bern
Grosswangen,3,Luzern
Grub (AR),0,St. Gallen
Gruyères,17,Fribourg
Gryon,20,Lausanne
Grächen,7,Sion
Gränichen,21,Zürich
Grône,7,Sion
Grüningen,9,Winterthur
Grüsch,11,Chur
Gsteig,7,Sion
Gsteigwiler,5,Bern
Gudo,25,Lugano
Guggisberg,5,Bern
Gunzgen,6,Solothurn
Gurbrü,5,Bern
Gurmels,17,Fribourg
Gurtnellen,11,Chur
Gurzelen,5,Bern
Guttannen,7,Sion
Guttet-Feschel,7,Sion
Gy,8,Genève
Gächlingen,18,Schaffhausen
Gänsbrunnen,5,Bern
Göschenen,12,Altdorf (UR)
Gündlischwand,5,Bern
Günsberg,6,Solothurn
Güttingen,19,Wil (SG)
Habkern,5,Bern
Habsburg,21,Zürich
Hagenbuch,9,Winterthur
Hagneck,5,Bern
Haldenstein,11,Chur
Hallau,18,Schaffhausen
Hallwil,21,Zürich
Halten,6,Solothurn
Hasle (LU),3,Luzern
Hasle bei Burgdorf,5,Bern
Hasliberg,3,Luzern
Hauenstein-Ifenthal,6,Solothurn
Hauptwil-Gottshaus,19,Wil (SG)
Hausen (AG),21,Zürich
Hausen am Albis,9,Winterthur
Haut-Intyamon,5,Bern
Haut-Vully,5,Bern
Haute-Ajoie,14,Delémont
Haute-Sorne,14,Delémont
Hauterive (FR),17,Fribourg
Hauterive (NE),5,Bern
Hauteville,17,Fribourg
Hedingen,9,Winterthur
Hefenhofen,19,Wil (SG)
Heiden,0,St. Gallen
Heiligenschwendi,5,Bern
Heimberg,5,Bern
Heimenhausen,5,Bern
Heimiswil,5,Bern
Heitenried,5,Bern
Hellikon,21,Zürich
Hellsau (Urne commune),6,Solothurn
Hemberg,15,Gossau (SG)
Hemishofen,18,Schaffhausen
Hemmiken,21,Zürich
Hendschiken,21,Zürich
Henggart,9,Winterthur
Henniez,17,Fribourg
Herbetswil,14,Delémont
Herbligen,5,Bern
Herdern,19,Wil (SG)
Hergiswil (NW),10,Kriens
Hergiswil bei Willisau,3,Luzern
Herisau,15,Gossau (SG)
Hermance,8,Genève
Hermenches,20,Lausanne
Hermiswil,6,Solothurn
Hermrigen,5,Bern
Herrliberg,9,Winterthur
Hersberg,2,Allschwil
Herznach,21,Zürich
Herzogenbuchsee,5,Bern
Hettlingen,9,Winterthur
Hildisrieden,3,Luzern
Hilterfingen,5,Bern
Himmelried,2,Allschwil
Hindelbank,5,Bern
Hinterrhein,11,Chur
Hinwil,9,Winterthur
Hirschthal,21,Zürich
Hirzel,9,Winterthur
Hittnau,9,Winterthur
Hitzkirch,3,Luzern
Hochdorf,3,Luzern
Hochfelden,21,Zürich
Hochwald,2,Allschwil
Hofstetten (ZH),9,Winterthur
Hofstetten bei Brienz,3,Luzern
Hofstetten-Flüh,2,Allschwil
Hohenrain,3,Luzern
Hohentannen,19,Wil (SG)
Holderbank (AG),21,Zürich
Holderbank (SO),6,Solothurn
Holziken,21,Zürich
Homberg,5,Bern
Hombrechtikon,9,Winterthur
Homburg,19,Wil (SG)
Honau,3,Luzern
Horgen,9,Winterthur
Horn,15,Gossau (SG)
Hornussen,21,Zürich
Horrenbach-Buchen,5,Bern
Horriwil,6,Solothurn
Horw,10,Kriens
Hospental,25,Lugano
Hubersdorf,6,Solothurn
Humlikon,9,Winterthur
Hundwil,15,Gossau (SG)
Hunzenschwil,21,Zürich
Huttwil,5,Bern
Häfelfingen,2,Allschwil
Hägendorf,6,Solothurn
Häggenschwil,19,Wil (SG)
Hägglingen,21,Zürich
Härkingen,6,Solothurn
Häutligen,5,Bern
Hérémence,7,Sion
Höchstetten (Urne commune),5,Bern
Hölstein,2,Allschwil
Höri,9,Winterthur
Hünenberg,3,Luzern
Hüniken,6,Solothurn
Hüntwangen,9,Winterthur
Hütten,9,Winterthur
Hüttikon,21,Zürich
Hüttlingen,19,Wil (SG)
Hüttwilen,19,Wil (SG)
Icogne,7,Sion
Iffwil,5,Bern
Ilanz/Glion,11,Chur
Illgau,13,Zug
Illnau-Effretikon,9,Winterthur
Inden,7,Sion
Ingenbohl,12,Altdorf (UR)
Inkwil,6,Solothurn
Innerthal,11,Chur
